id,date,user,pc,activity
{L3Z5-W9YA36WC-9462WFPL},1/4/2010 9:54,KCM0496,PC-8397,Insert
{V5U2-F9GC73UG-3285MLNH},1/4/2010 10:25,KCM0496,PC-8397,Remove
{Q6Y8-B1XL76RW-9004ZEOI},1/4/2010 10:58,KCM0496,PC-8397,Insert
{V6F6-T4XY20WM-6275RZQU},1/4/2010 15:30,KCM0496,PC-8397,Remove
{R5B6-Q2JT80KH-2486OJSN},1/4/2010 16:00,KCM0496,PC-8397,Insert
{E1T1-Y5SV76ID-5501YVNQ},1/4/2010 17:39,KCM0496,PC-8397,Remove
{K7V6-O3BZ33DG-8269WJLG},1/4/2010 7:22,KHB0510,PC-7040,Insert
{B1E4-I6WZ86KB-9751GOVI},1/4/2010 7:58,KHB0510,PC-7040,Remove
{Q6X1-H4ZN01IS-8431HELQ},1/4/2010 8:38,KHB0510,PC-7040,Insert
{H2P4-T5VT10GY-7034PIYR},1/4/2010 9:30,KHB0510,PC-7040,Remove
{O0N5-H2BN98NI-9920GHGJ},1/4/2010 9:53,KHB0510,PC-7040,Insert
{G4B3-S8UU71BT-1307NWQA},1/4/2010 10:03,KHB0510,PC-7040,Remove
{Z5J4-H8FP91GM-2434XHHR},1/4/2010 11:42,KHB0510,PC-7040,Insert
{B2D0-L2EX31PX-3362LRNP},1/4/2010 11:45,KHB0510,PC-7040,Remove
{H1J8-N2HH20RE-1213VRBO},1/4/2010 12:05,KHB0510,PC-7040,Insert
{Y2H9-P8ZS09MF-7797GFYJ},1/4/2010 12:12,KHB0510,PC-7040,Remove
{D8W6-F9EG94BP-7584JWAO},1/4/2010 12:51,KHB0510,PC-7040,Insert
{W2G4-F6OU61DM-4848QDTJ},1/4/2010 13:17,KHB0510,PC-7040,Remove
{V8Q9-U8BH33PE-9815FTOF},1/4/2010 13:43,KHB0510,PC-7040,Insert
{I1C9-Y8CU30LE-5037SWVJ},1/4/2010 13:51,KHB0510,PC-7040,Remove
{U6U5-Z9JV67YN-6829AFER},1/4/2010 14:51,KHB0510,PC-7040,Insert
{P9W9-E1TZ48RX-8381LYVW},1/4/2010 14:59,KHB0510,PC-7040,Remove
{L3G3-K7JW83TP-1929CKJF},1/4/2010 8:05,RAA0511,PC-4606,Insert
{V5C9-G7NJ06TA-6577VGMI},1/4/2010 9:03,RAA0511,PC-4606,Remove
{O7I9-K9HL89JC-7183CXUB},1/4/2010 9:08,RAA0511,PC-4606,Insert
{M6G4-Q3XG25MW-7234OTQL},1/4/2010 9:27,RAA0511,PC-4606,Remove
{O9E8-S4VO76MO-9837AEAA},1/4/2010 9:55,RAA0511,PC-4606,Insert
{P7A9-R5FP94OB-0228SJQX},1/4/2010 10:41,RAA0511,PC-4606,Remove
{I9Z6-A0HW19UI-1965LGGN},1/4/2010 10:58,RAA0511,PC-4606,Insert
{N8C6-I9YE76SM-9578QDMP},1/4/2010 11:04,RAA0511,PC-4606,Remove
{N7G6-S9YY49BY-2033WWGL},1/4/2010 11:15,RAA0511,PC-4606,Insert
{S9M4-R8RS93CF-0318XDKC},1/4/2010 12:01,RAA0511,PC-4606,Remove
{E5M7-B1HW26RR-4293DMWZ},1/4/2010 12:08,RAA0511,PC-4606,Insert
{H9F9-U2YA37OZ-1086CIZS},1/4/2010 12:34,RAA0511,PC-4606,Remove
{P8D0-G3SV00AC-5414UEJO},1/4/2010 12:44,RAA0511,PC-4606,Insert
{U2S6-K5CQ66XR-0154ACAM},1/4/2010 13:31,RAA0511,PC-4606,Remove
{H7E2-H9VS58YX-5395PELL},1/4/2010 13:54,RAA0511,PC-4606,Insert
{B2Q6-A2MR01YT-2765KIBP},1/4/2010 14:02,RAA0511,PC-4606,Remove
{I1E6-B9DF50ZC-6866MUEW},1/4/2010 14:12,RAA0511,PC-4606,Insert
{I4K9-Z6SW75CJ-3469YLZA},1/4/2010 14:50,RAA0511,PC-4606,Remove
{E1V5-B6XW53FC-7467XNWO},1/4/2010 9:37,KJC0517,PC-4035,Insert
{X0Z1-R9EH68FP-9739LSXF},1/4/2010 9:46,KJC0517,PC-4035,Remove
{M1C1-L6UV49EP-3169NTQD},1/4/2010 9:55,KJC0517,PC-4035,Insert
{V4Q2-E4BS86UD-7298MGQX},1/4/2010 10:09,KJC0517,PC-4035,Remove
{E0I6-L8OC41CS-3962FLUY},1/4/2010 13:11,KJC0517,PC-4035,Insert
{K8V7-N8RY87IF-4159EWUZ},1/4/2010 14:09,KJC0517,PC-4035,Remove
{G3N7-R0FX43JC-9075FPHM},1/4/2010 14:26,KJC0517,PC-4035,Insert
{S0U7-I9ZW37ZQ-0048UJSD},1/4/2010 14:54,KJC0517,PC-4035,Remove
{Y1G2-P4PM40PX-5821NEYV},1/4/2010 8:21,LBB0520,PC-1136,Insert
{A4Z5-B5AU49LZ-4644CTTZ},1/4/2010 8:27,LBB0520,PC-1136,Remove
{J8V8-Y7DX45XL-6045ERNX},1/4/2010 16:47,LBB0520,PC-1136,Insert
{P1F0-B7LS32SN-1970BZVE},1/4/2010 17:16,LBB0520,PC-1136,Remove
{F6Y4-Q6IO01JB-2755WCKT},1/4/2010 7:40,DJP0523,PC-2153,Insert
{V7L0-Z9PK68BX-7605UUFV},1/4/2010 7:51,DJP0523,PC-2153,Remove
{T6J7-O9WF02GT-3650XINY},1/4/2010 8:56,DJP0523,PC-2153,Insert
{K8B9-J6TN97OV-2655PZCV},1/4/2010 9:25,DJP0523,PC-2153,Remove
{Y8Z3-G9OS20WL-3649CJWD},1/4/2010 9:37,DJP0523,PC-2153,Insert
{O4J9-D8IU56EH-5487PSTX},1/4/2010 9:59,DJP0523,PC-2153,Remove
{W1M3-J0LV00FV-4522MLWJ},1/4/2010 11:46,DJP0523,PC-2153,Insert
{L9K1-T9ZA64ZF-2332ODER},1/4/2010 12:03,DJP0523,PC-2153,Remove
{J5K8-R5DN80NR-6102GMUU},1/4/2010 12:36,DJP0523,PC-2153,Insert
{Y9P9-I2PP44RO-4742IUDG},1/4/2010 15:30,DJP0523,PC-2153,Remove
{O0C4-J8JT47LM-5380OCFC},1/4/2010 9:38,QBB0525,PC-1936,Insert
{A7P0-C1EP91IR-4877NUBL},1/4/2010 11:22,QBB0525,PC-1936,Remove
{D2M9-H3CC61MK-9660FYKE},1/4/2010 14:51,QBB0525,PC-1936,Insert
{I6V0-Q6ZI26HK-5398RFSA},1/4/2010 15:39,QBB0525,PC-1936,Remove
{T5Q2-N8SX09TY-8605XWZS},1/4/2010 15:46,QBB0525,PC-1936,Insert
{M6X2-Z2SE68ES-4758MOQV},1/4/2010 15:54,QBB0525,PC-1936,Remove
{I5X5-S8IO11TM-1762JSKO},1/4/2010 10:13,KAD0527,PC-9940,Insert
{K1U6-X7CV37BB-9728FTMR},1/4/2010 10:47,KAD0527,PC-9940,Remove
{W9F3-D3BQ71LV-9687XYBH},1/4/2010 12:35,KAD0527,PC-9940,Insert
{O8R5-J5FZ14LB-9881GUCR},1/4/2010 15:14,KAD0527,PC-9940,Remove
{D4Q7-B9IG12UI-3455CWCX},1/4/2010 7:34,UNT0532,PC-7592,Insert
{Z9G1-F1BT65QZ-6628MHCL},1/4/2010 7:48,UNT0532,PC-7592,Remove
{O4G8-Z6VI29SN-3059FADH},1/4/2010 9:54,UNT0532,PC-7592,Insert
{T9I1-E5PD70ZO-5702MURB},1/4/2010 10:30,UNT0532,PC-7592,Remove
{M4D8-R2GH31EZ-2646FAWG},1/4/2010 10:54,UNT0532,PC-7592,Insert
{K1K2-H0XK76TX-7774NLXJ},1/4/2010 12:05,UNT0532,PC-7592,Remove
{F9T2-W9DC04CY-2624SZJX},1/4/2010 12:53,UNT0532,PC-7592,Insert
{T1T1-A4BL51RT-2887JJCK},1/4/2010 13:14,UNT0532,PC-7592,Remove
{V3V9-N6GT05ND-3132UJGW},1/4/2010 13:51,UNT0532,PC-7592,Insert
{Q5Q8-W1FX01WQ-5073VIGV},1/4/2010 14:16,UNT0532,PC-7592,Remove
{P7N0-K5JW71GL-4263CDIF},1/4/2010 14:40,UNT0532,PC-7592,Insert
{S9U5-W0JN14XS-2061RCEI},1/4/2010 14:49,UNT0532,PC-7592,Remove
{M5B2-P4LP31HP-9813LCJV},1/4/2010 9:27,MHS0533,PC-1820,Insert
{U5Q1-P9FH47VJ-4127DEYG},1/4/2010 9:31,MHS0533,PC-1820,Remove
{E7H0-P1AF09BT-2480YRJB},1/4/2010 9:36,MHS0533,PC-1820,Insert
{S8O4-Y7FJ58OQ-8627NJWT},1/4/2010 11:03,MHS0533,PC-1820,Remove
{C0R5-R3UU13YN-4449ICEO},1/4/2010 12:59,MHS0533,PC-1820,Insert
{F1Q1-S8NR28FM-0577JEVF},1/4/2010 13:02,MHS0533,PC-1820,Remove
{R1J6-L3NH45NO-5715ZDXI},1/4/2010 13:24,MHS0533,PC-1820,Insert
{W6N3-P0UB80AJ-0594CACL},1/4/2010 13:30,MHS0533,PC-1820,Remove
{O4T5-F6OP62SJ-6630ZGEW},1/4/2010 14:15,MHS0533,PC-1820,Insert
{U2R3-L3AL17TI-8468JJWQ},1/4/2010 14:40,MHS0533,PC-1820,Remove
{F5S4-V4OY66LG-8160NAJY},1/4/2010 15:06,MHS0533,PC-1820,Insert
{U7P3-I7ED46RC-0774YACM},1/4/2010 15:46,MHS0533,PC-1820,Remove
{A4X0-S8DY10LW-7611XZQP},1/4/2010 17:01,MHS0533,PC-1820,Insert
{B1K6-C4JM83QZ-6822YIJN},1/4/2010 17:28,MHS0533,PC-1820,Remove
{A3W3-W5TZ01HE-7066ZXIC},1/4/2010 18:03,MHS0533,PC-1820,Insert
{B4B2-R4WU59EC-4036XZFC},1/4/2010 18:11,MHS0533,PC-1820,Remove
{L0G9-P2OD53WJ-2603QHID},1/4/2010 18:27,MHS0533,PC-1820,Insert
{O0T7-Q2TH01TX-0597AKBM},1/4/2010 18:34,MHS0533,PC-1820,Remove
{W0Z3-E4XA65SV-5493ZXIS},1/4/2010 9:11,KDG0535,PC-9290,Insert
{Y5Q8-S8VJ78QP-2355XYHN},1/4/2010 11:25,KDG0535,PC-9290,Remove
{M6E5-X8PU88EB-5629WTOR},1/4/2010 12:56,KDG0535,PC-9290,Insert
{U2F2-L9EL43KN-7915VMYV},1/4/2010 14:28,KDG0535,PC-9290,Remove
{E7F4-Y8RE37JJ-3604HRMQ},1/4/2010 15:18,KDG0535,PC-9290,Insert
{B3Q5-A3ZD68VH-5817YOPB},1/4/2010 16:18,KDG0535,PC-9290,Remove
{D5V8-E6QM25KU-3246FULF},1/4/2010 11:08,BOM0540,PC-8088,Insert
{O6B9-K7ZN97LZ-3738RWVJ},1/4/2010 11:29,BOM0540,PC-8088,Remove
{U4F3-F8WL83WK-6870JJGS},1/4/2010 11:52,BOM0540,PC-8088,Insert
{U6B0-C3BH51SX-7049IAIO},1/4/2010 13:01,BOM0540,PC-8088,Remove
{T4J6-E7AK44LW-0044XLWY},1/4/2010 13:19,BOM0540,PC-8088,Insert
{T5U6-P4XB26EL-8422KAAD},1/4/2010 14:21,BOM0540,PC-8088,Remove
{Y4C9-V2VZ43DS-5498WCYC},1/4/2010 15:37,BOM0540,PC-8088,Insert
{N9V9-Q9WG21GI-4395OQPH},1/4/2010 16:10,BOM0540,PC-8088,Remove
{Y5P4-D7OC29RM-2802OPFS},1/4/2010 17:02,BOM0540,PC-8088,Insert
{Y4C1-A8LY68RA-6779UVEW},1/4/2010 18:35,BOM0540,PC-8088,Remove
{Z5X1-F1ZH12KI-0535LSGZ},1/4/2010 7:26,KJM0546,PC-5961,Insert
{W7A5-A9DB43ZK-4597BHZV},1/4/2010 7:39,KJM0546,PC-5961,Remove
{Z6M6-G3NN30BW-0870MJKJ},1/4/2010 9:19,KJM0546,PC-5961,Insert
{W4C8-V5TJ00FM-5642EIDR},1/4/2010 9:33,KJM0546,PC-5961,Remove
{F7D8-X2WS50NS-7132JDUB},1/4/2010 11:22,KJM0546,PC-5961,Insert
{I3M5-G4JS16RB-4095APFN},1/4/2010 11:39,KJM0546,PC-5961,Remove
{P6J0-J7GF70XA-3300EBYI},1/4/2010 13:11,KJM0546,PC-5961,Insert
{H0B5-G1HO32RA-3800KVGN},1/4/2010 13:16,KJM0546,PC-5961,Remove
{B7K1-C4CF14UN-9430YSID},1/4/2010 14:36,KJM0546,PC-5961,Insert
{C9Z8-S8BN26PP-3825WNOJ},1/4/2010 14:47,KJM0546,PC-5961,Remove
{I7L5-G7DW74LQ-6687PFFG},1/4/2010 15:22,KJM0546,PC-5961,Insert
{R6F7-J4EN41SU-5612KTUP},1/4/2010 15:47,KJM0546,PC-5961,Remove
{R6V2-K0HD65FQ-0584YWCG},1/4/2010 8:02,PBL0550,PC-8100,Insert
{B3Q9-X4OS55QW-2540CODT},1/4/2010 8:26,PBL0550,PC-8100,Remove
{Q2E8-L4CX94DU-1112KYEA},1/4/2010 9:59,PBL0550,PC-8100,Insert
{S4Z7-V3CV07YO-4554YENF},1/4/2010 10:12,PBL0550,PC-8100,Remove
{U3B8-Q1QF34GV-6858KGED},1/4/2010 12:34,PBL0550,PC-8100,Insert
{W6R2-F2GI79DF-9104LWEN},1/4/2010 12:55,PBL0550,PC-8100,Remove
{X5K4-K4JP15LQ-2330MOMB},1/4/2010 14:49,PBL0550,PC-8100,Insert
{U9G8-M5WD91AT-2420JRDH},1/4/2010 15:13,PBL0550,PC-8100,Remove
{T2P4-Y4EP67FC-3913UVNO},1/4/2010 10:15,ABT0551,PC-7291,Insert
{Y7V6-G5MM01HM-3216DSOP},1/4/2010 12:30,ABT0551,PC-7291,Remove
{T7G1-Q0NK03TG-7007MCNP},1/4/2010 16:58,ABT0551,PC-7291,Insert
{Z6X2-A5SK62HQ-9245RJVZ},1/4/2010 17:07,ABT0551,PC-7291,Remove
{S7T2-S8SS27AT-8926VRDE},1/4/2010 8:45,GWT0558,PC-9174,Insert
{V2K3-F0JH19UP-8971QISM},1/4/2010 10:51,GWT0558,PC-9174,Remove
{C3S1-A1NC13NY-2983BZQF},1/4/2010 11:12,GWT0558,PC-9174,Insert
{H3T6-N0XQ89TF-4376BNJI},1/4/2010 14:29,GWT0558,PC-9174,Remove
{B6B4-R1IY25ZW-3587JWGR},1/4/2010 14:44,GWT0558,PC-9174,Insert
{C9Q7-P0TG41RX-7842KEPQ},1/4/2010 14:49,GWT0558,PC-9174,Remove
{J4N0-V2GB04UK-0097SCSR},1/4/2010 16:18,GWT0558,PC-9174,Insert
{O9Q0-I7IF16ER-8662EGRG},1/4/2010 16:23,GWT0558,PC-9174,Remove
{N2P6-G9IN41IN-0007MXTT},1/4/2010 9:16,AMM0562,PC-4047,Insert
{U8J6-V9ZA72OF-4721FLCA},1/4/2010 9:23,AMM0562,PC-4047,Remove
{W4G2-K7GM94CA-3544CJSZ},1/4/2010 9:39,AMM0562,PC-4047,Insert
{D0A9-Z4LG82BD-8672OTNA},1/4/2010 11:19,AMM0562,PC-4047,Remove
{E7I2-Z3BB62OY-2113SFLV},1/4/2010 11:50,AMM0562,PC-4047,Insert
{I4K9-T1KU80UQ-1983SOQR},1/4/2010 12:02,AMM0562,PC-4047,Remove
{J4B3-G4AN71JT-4261PECL},1/4/2010 12:14,AMM0562,PC-4047,Insert
{X1M3-R7BW46HI-3339XAHE},1/4/2010 12:38,AMM0562,PC-4047,Remove
{V2Z8-G5GN09SL-9145HCJQ},1/4/2010 12:47,AMM0562,PC-4047,Insert
{Q5C8-S0OE93MW-8582UCVT},1/4/2010 12:49,AMM0562,PC-4047,Remove
{C0X9-S6BB83NF-0873SEXG},1/4/2010 14:23,AMM0562,PC-4047,Insert
{G2A8-N3IU77FS-5067NNLL},1/4/2010 14:34,AMM0562,PC-4047,Remove
{B9I2-L2QW41LA-6613BNGS},1/4/2010 14:46,AMM0562,PC-4047,Insert
{X8N3-L4UB51EA-7733DZZU},1/4/2010 15:46,AMM0562,PC-4047,Remove
{R4I2-Z6HE15UH-6232AOGT},1/4/2010 16:09,AMM0562,PC-4047,Insert
{Z8X3-W3PQ49LD-4581HBLA},1/4/2010 16:36,AMM0562,PC-4047,Remove
{U4Q2-W6HQ50PV-4690QTVV},1/4/2010 16:53,AMM0562,PC-4047,Insert
{U7G8-C0YC04RG-8972OGFP},1/4/2010 17:02,AMM0562,PC-4047,Remove
{G3E9-L2FU35QG-1009ISKF},1/4/2010 17:32,AMM0562,PC-4047,Insert
{D7E1-M1MB28GE-3741PIIQ},1/4/2010 17:42,AMM0562,PC-4047,Remove
{J2J1-P2KN38RX-4462UIAS},1/4/2010 8:14,SCK0566,PC-2107,Insert
{C2Q2-F3ZK38PX-9488TFKK},1/4/2010 8:24,SCK0566,PC-2107,Remove
{M8Q9-E1YB20KU-9926XZBQ},1/4/2010 8:31,SCK0566,PC-2107,Insert
{I4H7-E5GX73LF-2471EAJM},1/4/2010 8:35,SCK0566,PC-2107,Remove
{Y2T4-W1FS53DN-6043JNBD},1/4/2010 8:38,SCK0566,PC-2107,Insert
{G8Z1-Q2WK45DA-2495HAHP},1/4/2010 11:22,SCK0566,PC-2107,Remove
{I6V6-S0SN01VU-1700XYHT},1/4/2010 12:22,SCK0566,PC-2107,Insert
{X9I5-Q5YP13MY-2297FHWL},1/4/2010 12:23,SCK0566,PC-2107,Remove
{T4F9-D2AB62MG-4758OEHO},1/4/2010 12:33,SCK0566,PC-2107,Insert
{S8Z2-I9PF67SD-8176AUKY},1/4/2010 13:11,SCK0566,PC-2107,Remove
{C5E3-W4QC06XO-0742IARZ},1/4/2010 13:11,SCK0566,PC-2107,Insert
{A2P8-K7WU52LT-5405CQCV},1/4/2010 14:47,SCK0566,PC-2107,Remove
{S0L3-S2DT14QT-5027ZNFM},1/4/2010 15:04,SCK0566,PC-2107,Insert
{E2A8-K7QU64XQ-5892KHMS},1/4/2010 16:07,SCK0566,PC-2107,Remove
{A5Q6-Z5WO68NX-1926YDQJ},1/4/2010 16:44,SCK0566,PC-2107,Insert
{F5F7-K6RA02BD-4930MXJD},1/4/2010 16:48,SCK0566,PC-2107,Remove
{K5M1-I6RI60RB-8917XRFT},1/4/2010 16:54,SCK0566,PC-2107,Insert
{K1A9-W6PW59BH-4292SYZE},1/4/2010 17:10,SCK0566,PC-2107,Remove
{L3D3-G2JT46CU-0896WGWQ},1/4/2010 17:28,SCK0566,PC-2107,Insert
{I8O5-Y8ZY51XJ-9593FZUZ},1/4/2010 17:30,SCK0566,PC-2107,Remove
{D3F3-D6AX62SC-9963XXKP},1/4/2010 8:21,LBO0577,PC-3257,Insert
{G8V9-O9EA62GC-9384MPGJ},1/4/2010 9:19,LBO0577,PC-3257,Remove
{R9Q2-X1RI55VZ-3211NWMX},1/4/2010 9:20,LBO0577,PC-3257,Insert
{P8T0-Q7ST58NP-1920BGHJ},1/4/2010 9:52,LBO0577,PC-3257,Remove
{Y8M7-S1QJ08XH-6639BLAW},1/4/2010 10:02,LBO0577,PC-3257,Insert
{M4T6-E5KA75IG-8168YQAF},1/4/2010 10:33,LBO0577,PC-3257,Remove
{L9S2-H0TK86CN-1439UTOC},1/4/2010 10:47,LBO0577,PC-3257,Insert
{Q7F8-P7TA43JS-2585SQPO},1/4/2010 11:29,LBO0577,PC-3257,Remove
{T9I3-K3US53QX-4205FEKO},1/4/2010 11:37,LBO0577,PC-3257,Insert
{Q7G5-M6QO69OH-4454JFXG},1/4/2010 12:21,LBO0577,PC-3257,Remove
{W8Y2-E1AP64KR-7836JVWR},1/4/2010 12:38,LBO0577,PC-3257,Insert
{B5R0-S9AN57MV-5571DJDH},1/4/2010 13:13,LBO0577,PC-3257,Remove
{W2N5-H8WZ65AD-9934KQQE},1/4/2010 13:19,LBO0577,PC-3257,Insert
{P4F2-J0BV00BP-2201AJZX},1/4/2010 13:34,LBO0577,PC-3257,Remove
{M2C7-Z3ON64ND-7641JMCT},1/4/2010 13:56,LBO0577,PC-3257,Insert
{X5K0-L7ID70PO-5934UXBA},1/4/2010 15:38,LBO0577,PC-3257,Remove
{Z9U4-T9GN90TP-8225XGEK},1/4/2010 15:40,ADH0580,PC-5282,Insert
{L6O4-C6HV25JL-2568JDFW},1/4/2010 16:58,ADH0580,PC-5282,Remove
{L5N2-D4JF16NC-0357HMFV},1/4/2010 7:46,AEG0581,PC-3372,Insert
{J8U1-M8BM57WL-8021DWZU},1/4/2010 8:24,AEG0581,PC-3372,Remove
{F9F9-S6CC52AS-0331OWWC},1/4/2010 9:12,AEG0581,PC-3372,Insert
{W4S4-Z5NK31FL-4940IMKA},1/4/2010 9:14,AEG0581,PC-3372,Remove
{O8N7-M1JI70SD-7232UFDB},1/4/2010 9:35,AEG0581,PC-3372,Insert
{U2Z1-X4EP31MC-1407SWJD},1/4/2010 10:25,AEG0581,PC-3372,Remove
{F3F2-C8BN07VK-2093OJSI},1/4/2010 11:40,AEG0581,PC-3372,Insert
{D2D8-P1NT11VC-3295SJNL},1/4/2010 11:47,AEG0581,PC-3372,Remove
{R9U6-O4BH58DJ-2064CJFS},1/4/2010 12:54,AEG0581,PC-3372,Insert
{L4B8-Z6DQ43SO-2880QNUP},1/4/2010 14:09,AEG0581,PC-3372,Remove
{K6U6-X6UY68AO-7379VRIL},1/4/2010 14:13,AEG0581,PC-3372,Insert
{T0Q6-H3EB71WK-9374AJJC},1/4/2010 14:25,AEG0581,PC-3372,Remove
{H5J0-Q6RS95LQ-2044TCBK},1/4/2010 15:18,AEG0581,PC-3372,Insert
{S3I5-K2RU06EW-3203MGGP},1/4/2010 15:24,AEG0581,PC-3372,Remove
{K6S3-G8JO71GW-2094TXDH},1/4/2010 7:17,BCN0584,PC-0235,Insert
{T7F7-T0NF62IJ-6625DRWX},1/4/2010 7:55,BCN0584,PC-0235,Remove
{T0V4-M9CY56ST-2371CKUU},1/4/2010 8:00,BCN0584,PC-0235,Insert
{Z3E6-O1JZ32SH-0649NRWO},1/4/2010 9:12,BCN0584,PC-0235,Remove
{D1O0-U4ZS90BM-4209TNDC},1/4/2010 9:24,BCN0584,PC-0235,Insert
{P2C2-Y7YP88AR-8728NWGK},1/4/2010 9:53,BCN0584,PC-0235,Remove
{T7W4-Y3PC83EU-8892UUWK},1/4/2010 10:00,BCN0584,PC-0235,Insert
{D8A1-U1NE41JB-7911KMDL},1/4/2010 11:03,BCN0584,PC-0235,Remove
{I0I3-W3IA61HK-1437VBTO},1/4/2010 11:48,BCN0584,PC-0235,Insert
{B4Y0-Y9XF15GW-3954DKVY},1/4/2010 12:47,BCN0584,PC-0235,Remove
{Z0S6-S9LQ46QE-2939EARU},1/4/2010 14:03,BCN0584,PC-0235,Insert
{M9R0-E0FG77TP-0969ZHRW},1/4/2010 17:29,BCN0584,PC-0235,Remove
{E9C8-V2YN35BI-6252ERXV},1/4/2010 10:28,PHR0594,PC-6742,Insert
{P7W4-N4HW03QX-5450CRXO},1/4/2010 10:46,PHR0594,PC-6742,Remove
{X6X3-N8YV83BA-7004HEFB},1/4/2010 11:02,PHR0594,PC-6742,Insert
{G2X5-J7GL91NW-6577RPQP},1/4/2010 11:20,PHR0594,PC-6742,Remove
{A9Z7-H8IF20WO-9171MPZY},1/4/2010 12:35,PHR0594,PC-6742,Insert
{B0R4-D5IA12VZ-0409WMYF},1/4/2010 13:27,PHR0594,PC-6742,Remove
{H5L7-B7TV59XO-8433YMHV},1/4/2010 14:24,PHR0594,PC-6742,Insert
{K4A9-U0GV31RJ-2772RDSV},1/4/2010 15:12,PHR0594,PC-6742,Remove
{A5G8-I2AF39UI-5785UDLU},1/4/2010 15:36,PHR0594,PC-6742,Insert
{Q4Q0-A8HA93HD-8789ILKW},1/4/2010 17:42,PHR0594,PC-6742,Remove
{Q6W4-O6CC01GS-0137YJHW},1/4/2010 18:02,PHR0594,PC-6742,Insert
{E1G8-K7TN59GM-7348NWXU},1/4/2010 18:54,PHR0594,PC-6742,Remove
{G5Z0-K8TO41KN-2155AGLD},1/4/2010 9:32,OAM0596,PC-0524,Insert
{P0R3-J1OX49IW-5376QIZI},1/4/2010 10:01,OAM0596,PC-0524,Remove
{F8P7-L1ZX16GJ-4159XNOO},1/4/2010 10:18,OAM0596,PC-0524,Insert
{B9L5-Y4MG60CP-3160MOOE},1/4/2010 10:30,OAM0596,PC-0524,Remove
{J8Y5-A6TM12HZ-0478FEHJ},1/4/2010 12:15,OAM0596,PC-0524,Insert
{C2Y5-Y2VH06ZO-8843QYVN},1/4/2010 13:01,OAM0596,PC-0524,Remove
{L5Y7-B3TO82KR-5974JITM},1/4/2010 13:43,OAM0596,PC-0524,Insert
{O0O0-T4DL01NL-2514LRID},1/4/2010 14:17,OAM0596,PC-0524,Remove
{A5W7-Q9ND38QV-9444KSWO},1/4/2010 14:38,OAM0596,PC-0524,Insert
{Q0O7-V1HF23XE-1792XVQS},1/4/2010 14:46,OAM0596,PC-0524,Remove
{J7X0-G9KE63CI-8783OVOM},1/4/2010 16:13,OAM0596,PC-0524,Insert
{B7H3-L7QD70AR-7918ZEDB},1/4/2010 16:32,OAM0596,PC-0524,Remove
{W1N2-X1ZL62DP-9768SXPF},1/4/2010 9:42,SDM0609,PC-2268,Insert
{M4N8-B2EC51DO-1523OZRX},1/4/2010 15:45,SDM0609,PC-2268,Remove
{W0K8-E4VA91LS-9957IVIZ},1/5/2010 0:59,SDM0609,PC-2268,Insert
{X9E8-G4GQ21ZJ-1993IPBU},1/5/2010 5:07,SDM0609,PC-2268,Remove
{V6J7-S2QQ73GF-1168XHSY},1/4/2010 7:06,HKR0610,PC-2736,Insert
{W0L5-B0IR12NW-0638VSJA},1/4/2010 8:31,HKR0610,PC-2736,Remove
{T6V1-C0KG42FG-9172CJVC},1/4/2010 9:58,HKR0610,PC-2736,Insert
{W6H7-K0KK96ZA-5569UJBX},1/4/2010 9:59,HKR0610,PC-2736,Remove
{Y8P6-C7XT73NF-0210TTIF},1/4/2010 11:52,HKR0610,PC-2736,Insert
{A8U8-A4XW89JC-4061MBZE},1/4/2010 12:16,HKR0610,PC-2736,Remove
{J4V2-T9MP46FW-8090VRWW},1/4/2010 13:35,HKR0610,PC-2736,Insert
{K7N2-J0EU42QJ-0554RNNU},1/4/2010 13:46,HKR0610,PC-2736,Remove
{W6A3-G0VH17JA-1095PAXW},1/4/2010 10:29,MKB0613,PC-8314,Insert
{Z4V5-Y2RS80MA-7552FAUK},1/4/2010 10:49,MKB0613,PC-8314,Remove
{B4Y9-X4DB87EQ-7355HITR},1/4/2010 7:26,KLM0614,PC-9580,Insert
{F2S6-H1WU62NF-0664MUTO},1/4/2010 7:57,KLM0614,PC-9580,Remove
{T8Z8-D1AS37WO-5413ZGKH},1/4/2010 8:02,KLM0614,PC-9580,Insert
{B3S8-D2UQ07VB-4210AOWD},1/4/2010 8:48,KLM0614,PC-9580,Remove
{P1P6-P5RS44EW-6764ENLL},1/4/2010 12:58,KLM0614,PC-9580,Insert
{Q8L1-Z9JE64QN-6122WGJI},1/4/2010 14:10,KLM0614,PC-9580,Remove
{O1J7-C8MN13NI-4965PNAH},1/4/2010 17:58,KLM0614,PC-9580,Insert
{S7S5-V5HR54FU-6303AFFL},1/4/2010 18:46,KLM0614,PC-9580,Remove
{E1L3-M7QX69PY-8274CHHN},1/4/2010 12:12,FZH0615,PC-8539,Insert
{C4A8-I3AJ75JB-1296OQHK},1/4/2010 15:24,FZH0615,PC-8539,Remove
{M2A0-V5OK08RK-5225ASQB},1/4/2010 7:35,SJG0622,PC-3213,Insert
{K9F7-P4SZ53IX-8975DVVL},1/4/2010 8:43,SJG0622,PC-3213,Remove
{N2R0-S7FU64XM-8707JVSS},1/4/2010 8:56,SJG0622,PC-3213,Insert
{D0I1-M9EN61EV-6007BKJS},1/4/2010 9:14,SJG0622,PC-3213,Remove
